wr_ratio,qdep,wrsz,rdsz,wrnd,rrnd,wr_stride,rd_stride,lat,bw,iops
25,4,1,16,100,50,0,0,0.18,258.63,21599
25,4,1,16,100,100,0,0,0.18,265.33,22144
25,4,1,64,0,50,0,0,0.53,352.31,7484
25,4,1,64,0,100,0,0,0.53,354.14,7547
25,4,1,64,50,0,0,0,0.53,353.57,7513
25,4,1,64,50,50,0,0,0.53,358.15,7592
25,4,1,64,50,100,0,0,0.54,349.80,7404
25,4,1,64,100,0,0,0,0.53,353.86,7529
25,4,1,64,100,50,0,0,0.53,359.41,7606
25,4,1,64,100,100,0,0,0.53,357.97,7577
25,4,1,256,0,50,0,0,1.67,450.25,2401
25,4,1,256,0,100,0,0,1.69,445.83,2362
25,4,1,256,50,0,0,0,1.66,453.25,2415
25,4,1,256,50,50,0,0,1.66,452.36,2413
25,4,1,256,50,100,0,0,1.71,441.38,2338
25,4,1,256,100,0,0,0,1.70,445.43,2358
25,4,1,256,100,50,0,0,1.66,453.55,2412
25,4,1,256,100,100,0,0,1.70,447.42,2354
25,4,4,1,0,50,0,0,0.10,67.49,39408
25,4,4,1,0,100,0,0,0.09,73.60,43088
25,4,4,1,50,0,0,0,0.13,51.50,30138
25,4,4,1,50,50,0,0,0.10,70.97,41481
25,4,4,1,50,100,0,0,0.09,78.27,45845
25,4,4,1,100,0,0,0,0.13,51.09,29939
25,4,4,1,100,50,0,0,0.09,73.70,43070
25,4,4,1,100,100,0,0,0.08,82.56,48343
25,4,4,4,0,50,0,0,0.08,187.92,48107
25,4,4,4,0,100,0,0,0.08,189.78,48583
25,4,4,4,50,0,0,0,0.11,143.67,36779
25,4,4,4,50,50,0,0,0.08,187.43,47982
25,4,4,4,50,100,0,0,0.08,189.74,48572
25,4,4,4,100,0,0,0,0.11,139.42,35690
25,4,4,4,100,50,0,0,0.08,187.32,47953
25,4,4,4,100,100,0,0,0.08,190.13,48673
25,4,4,16,0,50,0,0,0.17,290.64,22873
25,4,4,16,0,100,0,0,0.17,290.92,22894
25,4,4,16,50,0,0,0,0.20,250.99,19718
25,4,4,16,50,50,0,0,0.18,286.36,22528
25,4,4,16,50,100,0,0,0.17,288.95,22739
25,4,4,16,100,0,0,0,0.21,246.57,19373
25,4,4,16,100,50,0,0,0.18,283.89,22353
25,4,4,16,100,100,0,0,0.18,288.47,22698
25,4,4,64,0,50,0,0,0.53,364.19,7614
25,4,4,64,0,100,0,0,0.53,362.29,7602
25,4,4,64,50,0,0,0,0.52,365.02,7639
25,4,4,64,50,50,0,0,0.53,363.58,7591
25,4,4,64,50,100,0,0,0.53,364.38,7594
25,4,4,64,100,0,0,0,0.53,362.68,7589
25,4,4,64,100,50,0,0,0.52,365.34,7618
25,4,4,64,100,100,0,0,0.53,364.45,7594
25,4,4,256,0,50,0,0,1.67,451.51,2397
25,4,4,256,0,100,0,0,1.70,446.18,2356
25,4,4,256,50,0,0,0,1.67,450.95,2392
25,4,4,256,50,50,0,0,1.66,454.23,2413
25,4,4,256,50,100,0,0,1.70,446.38,2355
25,4,4,256,100,0,0,0,1.69,449.19,2370
25,4,4,256,100,50,0,0,1.66,453.66,2406
25,4,4,256,100,100,0,0,1.69,451.08,2364
25,4,16,1,0,50,0,0,0.13,139.75,30077
25,4,16,1,0,100,0,0,0.12,147.18,31855
25,4,16,1,50,0,0,0,0.16,113.88,24694
25,4,16,1,50,50,0,0,0.13,145.33,31294
25,4,16,1,50,100,0,0,0.12,154.52,33317
25,4,16,1,100,0,0,0,0.16,113.47,24613
25,4,16,1,100,50,0,0,0.12,148.69,32038
25,4,16,1,100,100,0,0,0.12,160.53,34540
25,4,16,4,0,50,0,0,0.12,233.03,34031
25,4,16,4,0,100,0,0,0.12,234.09,34269
25,4,16,4,50,0,0,0,0.14,197.68,28959
25,4,16,4,50,50,0,0,0.12,233.70,34196
25,4,16,4,50,100,0,0,0.12,234.42,34302
25,4,16,4,100,0,0,0,0.14,193.92,28429
25,4,16,4,100,50,0,0,0.12,232.93,34033
25,4,16,4,100,100,0,0,0.12,235.10,34352
25,4,16,16,0,50,0,0,0.18,343.21,21965
25,4,16,16,0,100,0,0,0.18,345.21,22093
25,4,16,16,50,0,0,0,0.20,304.44,19483
25,4,16,16,50,50,0,0,0.18,342.84,21941
25,4,16,16,50,100,0,0,0.18,343.25,21967
25,4,16,16,100,0,0,0,0.21,301.49,19295
25,4,16,16,100,50,0,0,0.18,343.23,21966
25,4,16,16,100,100,0,0,0.18,345.83,22133
25,4,16,64,0,50,0,0,0.52,393.89,7757
25,4,16,64,0,100,0,0,0.51,395.15,7807
25,4,16,64,50,0,0,0,0.51,399.81,7877
25,4,16,64,50,50,0,0,0.50,404.11,7954
25,4,16,64,50,100,0,0,0.51,402.40,7912
25,4,16,64,100,0,0,0,0.51,396.44,7808
25,4,16,64,100,50,0,0,0.51,397.95,7812
25,4,16,64,100,100,0,0,0.52,393.85,7738
25,4,16,256,0,50,0,0,1.62,472.85,2469
25,4,16,256,0,100,0,0,1.61,476.21,2480
25,4,16,256,50,0,0,0,1.64,466.32,2438
25,4,16,256,50,50,0,0,1.61,475.56,2483
25,4,16,256,50,100,0,0,1.63,472.28,2453
25,4,16,256,100,0,0,0,1.62,472.13,2455
25,4,16,256,100,50,0,0,1.62,472.49,2461
25,4,16,256,100,100,0,0,1.63,474.53,2456
25,4,64,1,0,50,0,0,0.27,238.83,14739
25,4,64,1,0,100,0,0,0.26,246.44,15114
25,4,64,1,50,0,0,0,0.29,218.99,13577
25,4,64,1,50,50,0,0,0.27,241.15,14792
25,4,64,1,50,100,0,0,0.26,248.42,15234
25,4,64,1,100,0,0,0,0.30,216.39,13397
25,4,64,1,100,50,0,0,0.26,246.12,15140
25,4,64,1,100,100,0,0,0.26,250.36,15507
25,4,64,4,0,50,0,0,0.26,285.17,15428
25,4,64,4,0,100,0,0,0.26,284.86,15391
25,4,64,4,50,0,0,0,0.28,264.41,14421
25,4,64,4,50,50,0,0,0.26,285.30,15445
25,4,64,4,50,100,0,0,0.26,286.43,15488
25,4,64,4,100,0,0,0,0.28,259.37,14132
25,4,64,4,100,50,0,0,0.26,285.46,15422
25,4,64,4,100,100,0,0,0.26,282.56,15401
25,4,64,16,0,50,0,0,0.32,335.99,12355
25,4,64,16,0,100,0,0,0.33,335.93,12269
25,4,64,16,50,0,0,0,0.35,312.38,11447
25,4,64,16,50,50,0,0,0.32,336.82,12319
25,4,64,16,50,100,0,0,0.32,337.78,12376
25,4,64,16,100,0,0,0,0.35,313.60,11489
25,4,64,16,100,50,0,0,0.33,332.65,12202
25,4,64,16,100,100,0,0,0.32,338.35,12391
25,4,64,64,0,50,0,0,0.58,427.54,6840
25,4,64,64,0,100,0,0,0.58,428.38,6853
25,4,64,64,50,0,0,0,0.60,413.68,6618
25,4,64,64,50,50,0,0,0.58,426.81,6828
25,4,64,64,50,100,0,0,0.58,427.35,6837
25,4,64,64,100,0,0,0,0.61,410.28,6564
25,4,64,64,100,50,0,0,0.58,426.84,6829
25,4,64,64,100,100,0,0,0.58,428.18,6850
25,4,64,256,0,50,0,0,1.63,497.72,2451
25,4,64,256,0,100,0,0,1.64,497.45,2441
25,4,64,256,50,0,0,0,1.63,497.93,2453
25,4,64,256,50,50,0,0,1.63,497.01,2447
25,4,64,256,50,100,0,0,1.64,498.79,2445
25,4,64,256,100,0,0,0,1.64,496.72,2436
25,4,64,256,100,50,0,0,1.64,496.80,2441
25,4,64,256,100,100,0,0,1.64,498.83,2436
25,4,256,1,0,50,0,0,0.72,350.66,5518
25,4,256,1,0,100,0,0,0.72,354.45,5525
25,4,256,1,50,0,0,0,0.74,338.49,5394
25,4,256,1,50,50,0,0,0.71,357.45,5642
25,4,256,1,50,100,0,0,0.71,355.62,5605
25,4,256,1,100,0,0,0,0.75,337.88,5333
25,4,256,1,100,50,0,0,0.71,353.53,5598
25,4,256,1,100,100,0,0,0.72,352.31,5576
25,4,256,4,0,50,0,0,0.71,369.31,5618
25,4,256,4,0,100,0,0,0.71,372.40,5628
25,4,256,4,50,0,0,0,0.73,357.21,5480
25,4,256,4,50,50,0,0,0.70,374.80,5738
25,4,256,4,50,100,0,0,0.71,369.46,5619
25,4,256,4,100,0,0,0,0.74,354.62,5399
25,4,256,4,100,50,0,0,0.70,371.25,5675
25,4,256,4,100,100,0,0,0.70,372.14,5699
25,4,256,16,0,50,0,0,0.80,370.56,5011
25,4,256,16,0,100,0,0,0.80,372.55,4983
25,4,256,16,50,0,0,0,0.82,359.55,4847
25,4,256,16,50,50,0,0,0.79,374.20,5055
25,4,256,16,50,100,0,0,0.79,374.44,5050
25,4,256,16,100,0,0,0,0.82,360.92,4866
25,4,256,16,100,50,0,0,0.80,369.58,4987
25,4,256,16,100,100,0,0,0.80,373.95,5009
25,4,256,64,0,50,0,0,1.09,397.24,3659
25,4,256,64,0,100,0,0,1.10,397.63,3649
25,4,256,64,50,0,0,0,1.12,394.04,3583
25,4,256,64,50,50,0,0,1.08,404.36,3707
25,4,256,64,50,100,0,0,1.08,403.34,3683
25,4,256,64,100,0,0,0,1.10,395.24,3625
25,4,256,64,100,50,0,0,1.10,396.67,3631
25,4,256,64,100,100,0,0,1.09,400.50,3658
25,4,256,256,0,50,0,0,2.10,475.10,1900
25,4,256,256,0,100,0,0,2.10,476.07,1903
25,4,256,256,50,0,0,0,2.11,474.35,1897
25,4,256,256,50,50,0,0,2.10,475.47,1901
25,4,256,256,50,100,0,0,2.10,477.41,1909
25,4,256,256,100,0,0,0,2.12,472.27,1888
25,4,256,256,100,50,0,0,2.12,472.72,1890
25,4,256,256,100,100,0,0,2.12,471.12,1884
25,16,1,1,0,50,0,0,0.16,97.29,99626
25,16,1,1,0,100,0,0,0.15,105.31,107834
25,16,1,1,50,0,0,0,0.27,58.83,60237
25,16,1,1,50,50,0,0,0.16,97.73,100070
25,16,1,1,50,100,0,0,0.15,102.31,104758
25,16,1,1,100,0,0,0,0.27,58.07,59456
25,16,1,1,100,50,0,0,0.16,95.78,98072
25,16,1,1,100,100,0,0,0.16,99.24,101621
25,16,1,4,0,50,0,0,0.21,234.67,73981
25,16,1,4,0,100,0,0,0.20,249.54,78665
25,16,1,4,50,0,0,0,0.31,163.96,51740
25,16,1,4,50,50,0,0,0.21,243.57,76755
25,16,1,4,50,100,0,0,0.20,257.95,81272
25,16,1,4,100,0,0,0,0.29,171.50,54053
25,16,1,4,100,50,0,0,0.20,255.67,80547
25,16,1,4,100,100,0,0,0.19,269.88,85068
25,16,1,16,0,50,0,0,0.51,376.25,31435
25,16,1,16,0,100,0,0,0.50,380.27,31729
25,16,1,16,50,0,0,0,0.59,323.11,26954
25,16,1,16,50,50,0,0,0.48,395.43,33063
25,16,1,16,50,100,0,0,0.47,402.69,33655
25,16,1,16,100,0,0,0,0.54,351.93,29378
25,16,1,16,100,50,0,0,0.45,425.67,35632
25,16,1,16,100,100,0,0,0.45,429.12,35903
25,16,1,64,0,50,0,0,1.62,465.67,9840
25,16,1,64,0,100,0,0,1.58,474.33,10084
25,16,1,64,50,0,0,0,1.77,425.59,9012
25,16,1,64,50,50,0,0,1.59,473.45,10031
25,16,1,64,50,100,0,0,1.59,473.79,10041
25,16,1,64,100,0,0,0,1.71,442.02,9381
25,16,1,64,100,50,0,0,1.57,479.32,10162
25,16,1,64,100,100,0,0,1.59,475.44,10049
25,16,1,256,0,50,0,0,6.07,502.40,2662
25,16,1,256,0,100,0,0,6.00,503.31,2671
25,16,1,256,50,0,0,0,5.89,500.62,2665
25,16,1,256,50,50,0,0,5.90,512.42,2714
25,16,1,256,50,100,0,0,5.88,509.57,2703
25,16,1,256,100,0,0,0,5.89,511.17,2709
25,16,1,256,100,50,0,0,5.81,518.73,2752
25,16,1,256,100,100,0,0,5.77,518.67,2738
25,16,4,1,0,50,0,0,0.20,137.95,80734
25,16,4,1,0,100,0,0,0.19,144.29,84313
25,16,4,1,50,0,0,0,0.29,94.75,55262
25,16,4,1,50,50,0,0,0.19,140.95,82408
25,16,4,1,50,100,0,0,0.19,145.73,85196
25,16,4,1,100,0,0,0,0.29,93.43,54648
25,16,4,1,100,50,0,0,0.19,141.93,83028
25,16,4,1,100,100,0,0,0.18,146.98,85920
25,16,4,4,0,50,0,0,0.19,332.17,85033
25,16,4,4,0,100,0,0,0.19,334.41,85605
25,16,4,4,50,0,0,0,0.22,284.94,72942
25,16,4,4,50,50,0,0,0.19,331.62,84891
25,16,4,4,50,100,0,0,0.19,334.63,85661
25,16,4,4,100,0,0,0,0.22,281.12,71964
25,16,4,4,100,50,0,0,0.19,331.27,84803
25,16,4,4,100,100,0,0,0.19,333.63,85406
25,16,4,16,0,50,0,0,0.45,448.24,35323
25,16,4,16,0,100,0,0,0.45,449.89,35426
25,16,4,16,50,0,0,0,0.47,435.67,34310
25,16,4,16,50,50,0,0,0.45,449.83,35427
25,16,4,16,50,100,0,0,0.45,449.99,35447
25,16,4,16,100,0,0,0,0.47,430.79,33907
25,16,4,16,100,50,0,0,0.45,449.18,35426
25,16,4,16,100,100,0,0,0.45,447.46,35272
25,16,4,64,0,50,0,0,1.59,483.61,10063
25,16,4,64,0,100,0,0,1.56,490.19,10254
25,16,4,64,50,0,0,0,1.71,446.62,9330
25,16,4,64,50,50,0,0,1.57,488.37,10195
25,16,4,64,50,100,0,0,1.57,488.23,10195
25,16,4,64,100,0,0,0,1.63,469.26,9809
25,16,4,64,100,50,0,0,1.56,489.84,10226
25,16,4,64,100,100,0,0,1.56,490.52,10209
25,16,4,256,0,50,0,0,5.88,513.59,2713
25,16,4,256,0,100,0,0,5.84,517.82,2738
25,16,4,256,50,0,0,0,5.79,517.96,2749
25,16,4,256,50,50,0,0,5.86,518.45,2735
25,16,4,256,50,100,0,0,5.92,517.90,2732
25,16,4,256,100,0,0,0,5.82,521.22,2751
25,16,4,256,100,50,0,0,5.85,520.42,2748
25,16,4,256,100,100,0,0,5.92,514.14,2702
25,16,16,1,0,50,0,0,0.33,228.69,49119
25,16,16,1,0,100,0,0,0.31,236.10,50892
25,16,16,1,50,0,0,0,0.40,184.57,39711
25,16,16,1,50,50,0,0,0.32,233.89,50313
25,16,16,1,50,100,0,0,0.31,239.55,51696
25,16,16,1,100,0,0,0,0.39,189.78,40926
25,16,16,1,100,50,0,0,0.31,235.05,50747
25,16,16,1,100,100,0,0,0.31,241.43,52080
25,16,16,4,0,50,0,0,0.32,338.50,49413
25,16,16,4,0,100,0,0,0.32,341.39,49961
25,16,16,4,50,0,0,0,0.36,306.21,44692
25,16,16,4,50,50,0,0,0.32,338.79,49477
25,16,16,4,50,100,0,0,0.32,340.36,49833
25,16,16,4,100,0,0,0,0.36,303.38,44337
25,16,16,4,100,50,0,0,0.32,338.10,49490
25,16,16,4,100,100,0,0,0.32,339.62,49733
25,16,16,16,0,50,0,0,0.58,431.88,27637
25,16,16,16,0,100,0,0,0.58,432.73,27691
25,16,16,16,50,0,0,0,0.61,411.83,26354
25,16,16,16,50,50,0,0,0.58,432.79,27696
25,16,16,16,50,100,0,0,0.58,433.43,27736
25,16,16,16,100,0,0,0,0.61,411.27,26318
25,16,16,16,100,50,0,0,0.58,431.95,27642
25,16,16,16,100,100,0,0,0.58,432.61,27684
25,16,16,64,0,50,0,0,1.67,485.76,9540
25,16,16,64,0,100,0,0,1.66,489.40,9652
25,16,16,64,50,0,0,0,1.79,454.59,8936
25,16,16,64,50,50,0,0,1.68,485.96,9553
25,16,16,64,50,100,0,0,1.65,491.40,9672
25,16,16,64,100,0,0,0,1.71,473.50,9321
25,16,16,64,100,50,0,0,1.66,489.43,9636
25,16,16,64,100,100,0,0,1.67,488.46,9592
25,16,16,256,0,50,0,0,5.93,519.32,2701
25,16,16,256,0,100,0,0,5.93,518.14,2695
25,16,16,256,50,0,0,0,5.93,516.50,2698
25,16,16,256,50,50,0,0,5.91,521.33,2711
25,16,16,256,50,100,0,0,5.91,519.90,2706
25,16,16,256,100,0,0,0,5.92,517.28,2691
25,16,16,256,100,50,0,0,5.93,519.08,2698
25,16,16,256,100,100,0,0,5.93,520.30,2696
25,16,64,1,0,50,0,0,0.73,358.18,21973
25,16,64,1,0,100,0,0,0.72,360.60,22129
25,16,64,1,50,0,0,0,0.87,297.24,18403
25,16,64,1,50,50,0,0,0.72,361.19,22152
25,16,64,1,50,100,0,0,0.72,361.70,22225
25,16,64,1,100,0,0,0,0.86,300.16,18527
25,16,64,1,100,50,0,0,0.72,361.32,22164
25,16,64,1,100,100,0,0,0.72,362.03,22221
25,16,64,4,0,50,0,0,0.70,422.77,22823
25,16,64,4,0,100,0,0,0.69,429.28,23217
25,16,64,4,50,0,0,0,0.85,344.81,18764
25,16,64,4,50,50,0,0,0.70,423.29,22895
25,16,64,4,50,100,0,0,0.69,427.24,23104
25,16,64,4,100,0,0,0,0.86,343.02,18639
25,16,64,4,100,50,0,0,0.70,420.54,22697
25,16,64,4,100,100,0,0,0.69,426.42,23071
25,16,64,16,0,50,0,0,1.00,436.56,15977
25,16,64,16,0,100,0,0,1.00,437.13,16005
25,16,64,16,50,0,0,0,1.10,394.74,14535
25,16,64,16,50,50,0,0,1.01,432.15,15859
25,16,64,16,50,100,0,0,1.01,430.76,15793
25,16,64,16,100,0,0,0,1.12,389.77,14327
25,16,64,16,100,50,0,0,1.01,431.03,15770
25,16,64,16,100,100,0,0,1.02,425.72,15657
25,16,64,64,0,50,0,0,2.03,493.10,7886
25,16,64,64,0,100,0,0,2.04,491.50,7861
25,16,64,64,50,0,0,0,2.03,491.79,7865
25,16,64,64,50,50,0,0,2.04,490.15,7839
25,16,64,64,50,100,0,0,2.03,491.77,7865
25,16,64,64,100,0,0,0,2.06,486.46,7780
25,16,64,64,100,50,0,0,2.04,489.00,7821
25,16,64,64,100,100,0,0,2.04,490.05,7838
25,16,64,256,0,50,0,0,6.28,518.00,2546
25,16,64,256,0,100,0,0,6.28,519.63,2548
25,16,64,256,50,0,0,0,6.32,514.77,2531
25,16,64,256,50,50,0,0,6.27,519.07,2550
25,16,64,256,50,100,0,0,6.35,514.35,2520
25,16,64,256,100,0,0,0,6.32,516.38,2532
25,16,64,256,100,50,0,0,6.31,517.33,2536
25,16,64,256,100,100,0,0,6.36,514.81,2515
25,16,256,1,0,50,0,0,2.21,459.22,7241
25,16,256,1,0,100,0,0,2.26,456.43,7080
25,16,256,1,50,0,0,0,2.34,433.99,6846
25,16,256,1,50,50,0,0,2.21,456.32,7227
25,16,256,1,50,100,0,0,2.21,453.23,7223
25,16,256,1,100,0,0,0,2.36,434.27,6778
25,16,256,1,100,50,0,0,2.21,453.68,7230
25,16,256,1,100,100,0,0,2.22,451.96,7201
25,16,256,4,0,50,0,0,2.14,490.96,7477
25,16,256,4,0,100,0,0,2.18,487.95,7348
25,16,256,4,50,0,0,0,2.32,451.77,6893
25,16,256,4,50,50,0,0,2.14,488.16,7481
25,16,256,4,50,100,0,0,2.15,483.60,7432
25,16,256,4,100,0,0,0,2.35,450.85,6809
25,16,256,4,100,50,0,0,2.14,486.03,7474
25,16,256,4,100,100,0,0,2.17,479.75,7378
25,16,256,16,0,50,0,0,2.53,471.40,6333
25,16,256,16,0,100,0,0,2.54,474.01,6299
25,16,256,16,50,0,0,0,2.63,452.41,6081
25,16,256,16,50,50,0,0,2.52,469.94,6347
25,16,256,16,50,100,0,0,2.52,470.43,6349
25,16,256,16,100,0,0,0,2.62,455.20,6106
25,16,256,16,100,50,0,0,2.52,471.72,6359
25,16,256,16,100,100,0,0,2.57,459.46,6216
25,16,256,64,0,50,0,0,3.87,450.20,4128
25,16,256,64,0,100,0,0,3.71,470.99,4312
25,16,256,64,50,0,0,0,3.68,476.56,4350
25,16,256,64,50,50,0,0,3.83,455.04,4175
25,16,256,64,50,100,0,0,3.73,469.19,4284
25,16,256,64,100,0,0,0,3.73,469.77,4288
25,16,256,64,100,50,0,0,3.78,461.26,4229
25,16,256,64,100,100,0,0,3.82,459.84,4188
25,16,256,256,0,50,0,0,7.97,502.31,2006
25,16,256,256,0,100,0,0,8.04,498.31,1990
25,16,256,256,50,0,0,0,8.00,500.61,1999
25,16,256,256,50,50,0,0,8.04,498.41,1990
25,16,256,256,50,100,0,0,8.05,497.86,1988
25,16,256,256,100,0,0,0,8.09,495.46,1979
25,16,256,256,100,50,0,0,8.20,488.87,1952
25,16,256,256,100,100,0,0,8.16,491.01,1961
25,64,1,1,0,50,0,0,0.53,117.74,120550
25,64,1,1,0,100,0,0,0.59,107.57,110141
25,64,1,1,50,0,0,0,0.56,112.01,114688
25,64,1,1,50,50,0,0,0.57,110.04,112671
25,64,1,1,50,100,0,0,0.62,102.14,104576
25,64,1,1,100,0,0,0,0.56,110.70,113346
25,64,1,1,100,50,0,0,0.60,103.72,106198
25,64,1,1,100,100,0,0,0.65,98.34,100687
25,64,1,4,0,50,0,0,0.82,248.15,78170
25,64,1,4,0,100,0,0,0.78,261.24,82359
25,64,1,4,50,0,0,0,1.04,194.91,61451
25,64,1,4,50,50,0,0,0.76,263.02,82892
25,64,1,4,50,100,0,0,0.78,274.29,86441
25,64,1,4,100,0,0,0,0.97,211.54,66625
25,64,1,4,100,50,0,0,0.76,273.67,86218
25,64,1,4,100,100,0,0,0.77,288.00,90769
25,64,1,16,0,50,0,0,2.00,386.84,32335
25,64,1,16,0,100,0,0,2.12,390.43,32579
25,64,1,16,50,0,0,0,2.23,346.99,28967
25,64,1,16,50,50,0,0,1.88,415.14,34681
25,64,1,16,50,100,0,0,1.83,421.85,35262
25,64,1,16,100,0,0,0,2.17,374.32,31238
25,64,1,16,100,50,0,0,1.84,425.09,35555
25,64,1,16,100,100,0,0,1.72,430.17,35980
25,64,1,64,0,50,0,0,6.28,493.24,10416
25,64,1,64,0,100,0,0,6.03,494.92,10502
25,64,1,64,50,0,0,0,6.40,467.32,9894
25,64,1,64,50,50,0,0,5.93,500.60,10597
25,64,1,64,50,100,0,0,6.11,502.04,10635
25,64,1,64,100,0,0,0,6.23,480.52,10192
25,64,1,64,100,50,0,0,5.87,508.34,10751
25,64,1,64,100,100,0,0,6.32,504.31,10642
25,64,1,256,0,50,0,0,23.80,512.23,2706
25,64,1,256,0,100,0,0,22.37,514.03,2715
25,64,1,256,50,0,0,0,22.61,519.90,2762
25,64,1,256,50,50,0,0,23.12,518.78,2735
25,64,1,256,50,100,0,0,23.06,518.03,2736
25,64,1,256,100,0,0,0,24.12,525.44,2773
25,64,1,256,100,50,0,0,22.17,527.65,2789
25,64,1,256,100,100,0,0,22.24,526.69,2773
25,64,4,1,0,50,0,0,0.70,155.14,90748
25,64,4,1,0,100,0,0,0.75,145.56,85057
25,64,4,1,50,0,0,0,0.69,159.16,93089
25,64,4,1,50,50,0,0,0.72,152.93,89466
25,64,4,1,50,100,0,0,0.75,145.75,85199
25,64,4,1,100,0,0,0,0.69,157.11,91976
25,64,4,1,100,50,0,0,0.72,152.33,89085
25,64,4,1,100,100,0,0,0.79,147.10,85993
25,64,4,4,0,50,0,0,0.69,342.55,87680
25,64,4,4,0,100,0,0,0.88,345.70,88486
25,64,4,4,50,0,0,0,0.76,326.32,83526
25,64,4,4,50,50,0,0,0.70,344.08,88071
25,64,4,4,50,100,0,0,0.81,344.64,88216
25,64,4,4,100,0,0,0,0.78,324.85,83148
25,64,4,4,100,50,0,0,0.69,343.95,88039
25,64,4,4,100,100,0,0,0.75,344.53,88187
25,64,4,16,0,50,0,0,1.73,463.02,36466
25,64,4,16,0,100,0,0,1.73,465.53,36659
25,64,4,16,50,0,0,0,1.79,453.48,35722
25,64,4,16,50,50,0,0,1.77,462.55,36419
25,64,4,16,50,100,0,0,1.86,463.88,36530
25,64,4,16,100,0,0,0,1.88,454.03,35749
25,64,4,16,100,50,0,0,1.73,464.48,36605
25,64,4,16,100,100,0,0,1.78,462.57,36452
25,64,4,64,0,50,0,0,6.14,513.30,10682
25,64,4,64,0,100,0,0,6.08,513.15,10725
25,64,4,64,50,0,0,0,5.93,514.17,10731
25,64,4,64,50,50,0,0,6.04,513.58,10704
25,64,4,64,50,100,0,0,5.92,511.01,10663
25,64,4,64,100,0,0,0,5.79,511.66,10680
25,64,4,64,100,50,0,0,6.38,512.21,10670
25,64,4,64,100,100,0,0,6.30,511.31,10628
25,64,4,256,0,50,0,0,24.04,528.36,2781
25,64,4,256,0,100,0,0,23.12,527.36,2774
25,64,4,256,50,0,0,0,22.56,528.33,2797
25,64,4,256,50,50,0,0,23.89,528.10,2775
25,64,4,256,50,100,0,0,24.30,527.62,2778
25,64,4,256,100,0,0,0,22.06,528.15,2776
25,64,4,256,100,50,0,0,23.57,522.64,2750
25,64,4,256,100,100,0,0,21.55,526.12,2759
25,64,16,1,0,50,0,0,1.23,250.75,53884
25,64,16,1,0,100,0,0,1.27,238.19,51348
25,64,16,1,50,0,0,0,1.18,252.89,54183
25,64,16,1,50,50,0,0,1.19,248.93,53621
25,64,16,1,50,100,0,0,1.30,238.35,51422
25,64,16,1,100,0,0,0,1.20,248.30,53445
25,64,16,1,100,50,0,0,1.24,247.75,53425
25,64,16,1,100,100,0,0,1.32,240.50,51868
25,64,16,4,0,50,0,0,1.19,386.23,56447
25,64,16,4,0,100,0,0,1.27,394.62,57741
25,64,16,4,50,0,0,0,1.33,330.49,48193
25,64,16,4,50,50,0,0,1.14,384.88,56266
25,64,16,4,50,100,0,0,1.16,394.25,57725
25,64,16,4,100,0,0,0,1.37,328.46,48006
25,64,16,4,100,50,0,0,1.19,383.96,56133
25,64,16,4,100,100,0,0,1.11,394.32,57619
25,64,16,16,0,50,0,0,2.13,467.90,29933
25,64,16,16,0,100,0,0,2.41,469.35,30026
25,64,16,16,50,0,0,0,2.28,440.42,28174
25,64,16,16,50,50,0,0,2.19,468.14,29948
25,64,16,16,50,100,0,0,2.12,468.63,29979
25,64,16,16,100,0,0,0,2.35,436.23,27906
25,64,16,16,100,50,0,0,2.19,467.55,29911
25,64,16,16,100,100,0,0,2.18,467.91,29934
25,64,16,64,0,50,0,0,6.62,506.43,9930
25,64,16,64,0,100,0,0,6.26,508.43,10015
25,64,16,64,50,0,0,0,6.33,508.87,10000
25,64,16,64,50,50,0,0,6.25,507.74,9977
25,64,16,64,50,100,0,0,6.66,508.53,9995
25,64,16,64,100,0,0,0,6.57,507.05,9976
25,64,16,64,100,50,0,0,7.75,509.41,10015
25,64,16,64,100,100,0,0,8.40,509.20,9983
25,64,16,256,0,50,0,0,21.15,527.18,2733
25,64,16,256,0,100,0,0,22.29,523.91,2716
25,64,16,256,50,0,0,0,16.21,525.99,2740
25,64,16,256,50,50,0,0,22.38,524.76,2716
25,64,16,256,50,100,0,0,27.46,526.64,2729
25,64,16,256,100,0,0,0,24.10,526.74,2729
25,64,16,256,100,50,0,0,25.32,527.38,2734
25,64,16,256,100,100,0,0,23.69,525.02,2709
25,64,64,1,0,50,0,0,2.81,375.40,22985
25,64,64,1,0,100,0,0,2.79,364.35,22388
25,64,64,1,50,0,0,0,2.71,378.50,23416
25,64,64,1,50,50,0,0,2.69,374.81,22998
25,64,64,1,50,100,0,0,2.94,362.05,22226
25,64,64,1,100,0,0,0,2.79,375.91,23236
25,64,64,1,100,50,0,0,2.81,371.69,22762
25,64,64,1,100,100,0,0,2.92,357.06,21947
25,64,64,4,0,50,0,0,2.75,464.65,24988
25,64,64,4,0,100,0,0,2.40,462.76,25001
25,64,64,4,50,0,0,0,3.03,395.76,21554
25,64,64,4,50,50,0,0,2.51,461.89,24943
25,64,64,4,50,100,0,0,2.19,459.58,24819
25,64,64,4,100,0,0,0,3.05,393.12,21383
25,64,64,4,100,50,0,0,2.73,460.14,24774
25,64,64,4,100,100,0,0,2.94,453.73,24491
25,64,64,16,0,50,0,0,4.18,438.89,16076
25,64,64,16,0,100,0,0,3.95,458.27,16782
